user_id,monthly_income,monthly_outcome,class,active_loans_interval_0,sum_loans_interval_0,delinquencies_interval_0,delinq_sum_interval_0,active_loans_interval_1,sum_loans_interval_1,delinquencies_interval_1,delinq_sum_interval_1,active_loans_interval_2,sum_loans_interval_2,delinquencies_interval_2,delinq_sum_interval_2,active_loans_interval_3,sum_loans_interval_3,delinquencies_interval_3,delinq_sum_interval_3,active_loans_interval_4,sum_loans_interval_4,delinquencies_interval_4,delinq_sum_interval_4,active_loans_interval_5,sum_loans_interval_5,delinquencies_interval_5,delinq_sum_interval_5,active_loans_interval_6,sum_loans_interval_6,delinquencies_interval_6,delinq_sum_interval_6,active_loans_interval_7,sum_loans_interval_7,delinquencies_interval_7,delinq_sum_interval_7,tenure,longest_duration,preferred_institution,preferred_account_type,preferred_credit_type,preferred_payment_freq
86,69579,75754,1,9,351516.0,0,0.0,9,351516.0,0,0.0,9,351516.0,0,0.0,9,351516.0,0,0.0,9,351516.0,0,0.0,10,351516.0,0,0.0,8,297453.0,0,0.0,4,32624.0,0,0.0,1708,48.0,BANCO,Revolvente,Línea de Crédito,Mensual
87,26958,18260,1,15,137566.0,0,0.0,16,137566.0,0,0.0,15,134480.0,0,0.0,29,134480.0,0,0.0,76,129480.0,2,80520.0,106,119668.0,2,4396.0,63,119668.0,0,0.0,43,119668.0,0,0.0,4350,36.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Una sola exhibición
88,842,7757,1,7,271739.0,0,0.0,7,271739.0,0,0.0,7,271739.0,0,0.0,7,271739.0,0,0.0,7,271739.0,0,0.0,8,271739.0,0,0.0,8,267739.0,0,0.0,8,243043.0,1,2691687960.0,6286,360.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
89,65683,64835,1,13,768535.0,0,0.0,13,768535.0,0,0.0,13,768535.0,0,0.0,13,768535.0,0,0.0,13,768535.0,0,0.0,13,768535.0,0,0.0,13,768535.0,0,0.0,16,768535.0,1,41760.25,2496,36.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
90,113280,61296,1,15,238732.0,0,0.0,15,238732.0,0,0.0,15,238732.0,0,0.0,15,238732.0,0,0.0,17,238732.0,1,65565.0,15,187341.0,0,0.0,12,187341.0,0,0.0,8,13386.0,1,18932.125,987,60.0,TIENDAS,Pagos Fijos,Aparatos - Muebles,Mensual
91,250,34673,1,7,788062.0,0,0.0,7,788062.0,0,0.0,7,788062.0,0,0.0,7,788062.0,1,912211.875,8,788062.0,2,30946719.375,8,752292.0,0,0.0,6,751901.0,0,0.0,5,713501.0,0,0.0,5631,360.0,SERVICIOS,Pagos Fijos,Bienes Raíces,Mensual
92,55411,53310,0,1,12637.0,0,0.0,1,12637.0,0,0.0,1,12637.0,0,0.0,1,12637.0,0,0.0,1,12637.0,0,0.0,1,12637.0,0,0.0,1,12637.0,0,0.0,1,12637.0,1,7430556.0,3926,0.0,BANCO,Sin Límite Preestablecido,Crédito Personal al Consumo,Semanal
93,659,3065,0,5,307450.0,0,0.0,5,307450.0,0,0.0,5,307450.0,0,0.0,5,307450.0,0,0.0,6,307450.0,0,0.0,7,307450.0,0,0.0,6,305299.0,0,0.0,10,305299.0,2,48930.0,5933,360.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Semanal
94,23050,3790,1,2,193.0,0,0.0,2,193.0,0,0.0,2,193.0,0,0.0,2,193.0,0,0.0,3,193.0,0,0.0,3,193.0,0,0.0,4,193.0,0,0.0,5,193.0,0,0.0,3775,120.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
95,74907,112604,1,5,604639.0,0,0.0,5,604639.0,0,0.0,5,604639.0,0,0.0,5,604639.0,0,0.0,9,604639.0,0,0.0,10,205844.0,0,0.0,4,205844.0,0,0.0,2,1598.0,0,0.0,2384,90.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
97,125369,4472,0,8,104106.0,0,0.0,8,104106.0,0,0.0,8,104106.0,0,0.0,8,104106.0,0,0.0,8,104106.0,0,0.0,8,104106.0,0,0.0,7,101763.0,1,20250.0,5,99816.0,0,0.0,4714,78.0,TIENDAS,Revolvente,Línea de Crédito,Semanal
98,45833,101070,1,13,173626.0,0,0.0,13,173626.0,0,0.0,13,173626.0,0,0.0,13,173626.0,0,0.0,14,173626.0,1,80355.0,11,115019.0,0,0.0,13,115019.0,0,0.0,16,115019.0,0,0.0,4496,36.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
99,2340,5631,0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,1924,0.0,BANCO,Sin Límite Preestablecido,Línea de Crédito,Mensual
100,67278,9913,0,13,28938.0,0,0.0,13,28938.0,0,0.0,13,28938.0,0,0.0,13,28938.0,0,0.0,13,28938.0,0,0.0,13,28938.0,1,3249797265.0,13,28938.0,0,0.0,13,28938.0,1,2019080.0,4342,78.0,BANCO,Pagos Fijos,Préstamo Personal ,Semanal
101,1074,3044,0,5,40746.0,0,0.0,5,40746.0,0,0.0,5,40746.0,0,0.0,5,40746.0,0,0.0,5,40746.0,0,0.0,5,40746.0,0,0.0,1,4675.0,0,0.0,2,4675.0,0,0.0,3734,0.0,TIENDAS,Revolvente,Línea de Crédito,Mensual
102,666,7805,0,6,43066.0,0,0.0,6,43066.0,0,0.0,6,43066.0,0,0.0,6,43066.0,0,0.0,6,43066.0,0,0.0,6,43066.0,1,440795.875,6,43066.0,2,9584879.8125,6,43066.0,2,8482018.125,1417,18.0,BANCO,Sin Límite Preestablecido,Línea de Crédito,Mensual
103,9344842,5439206,1,22,822503.0,1,2233960.3125,22,822503.0,0,0.0,22,822503.0,0,0.0,22,822503.0,0,0.0,23,822503.0,0,0.0,23,822503.0,0,0.0,28,822503.0,0,0.0,84,822503.0,0,0.0,5323,360.0,BANCO,Pagos Fijos,Préstamo Personal ,Mensual
104,10602,2425,0,6,24728.0,0,0.0,6,24728.0,0,0.0,6,24728.0,0,0.0,6,24728.0,0,0.0,8,24728.0,1,3870.0,4,20858.0,3,7758640.5,4,20858.0,0,0.0,18,20858.0,1,18750.0,2648,12.0,TIENDAS,Crédito Prendario,Préstamo Personal ,Semanal
105,338,100,0,2,10235.0,0,0.0,2,10235.0,0,0.0,2,10235.0,0,0.0,2,10235.0,0,0.0,2,10235.0,0,0.0,2,10235.0,0,0.0,2,10235.0,0,0.0,2,10235.0,0,0.0,2116,1.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
106,2368,2490,1,6,48464.0,0,0.0,6,48464.0,0,0.0,6,48464.0,0,0.0,6,48464.0,0,0.0,6,48464.0,0,0.0,11,48464.0,0,0.0,13,0.0,0,0.0,11,0.0,0,0.0,4586,36.0,COMUNICACIONES,Pagos Fijos,Línea de Crédito,Mensual
107,45297,82295,1,2,186377.0,0,0.0,2,186377.0,0,0.0,2,186377.0,0,0.0,2,186377.0,0,0.0,2,186377.0,0,0.0,2,186377.0,0,0.0,2,186377.0,0,0.0,3,186377.0,0,0.0,4295,72.0,TIENDAS,Pagos Fijos,Línea de Crédito,Mensual
108,145774,123010,1,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,2,0.0,0,0.0,2,0.0,0,0.0,1,0.0,0,0.0,2,0.0,0,0.0,3769,1.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
109,66530,19108,1,2,23903.0,0,0.0,2,23903.0,0,0.0,2,23903.0,0,0.0,2,23903.0,0,0.0,2,470.0,0,0.0,3,470.0,0,0.0,2,0.0,0,0.0,1,0.0,0,0.0,1435,1.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
110,613,5353,0,3,18557.0,0,0.0,3,18557.0,0,0.0,3,18557.0,0,0.0,4,18557.0,0,0.0,5,18557.0,0,0.0,3,18557.0,0,0.0,3,18557.0,0,0.0,3,18167.0,2,6989424.0,2669,18.0,TIENDAS,Pagos Fijos,Línea de Crédito,Mensual
111,136813,26059,0,7,507438.0,0,0.0,7,507438.0,0,0.0,7,507438.0,0,0.0,7,507438.0,0,0.0,10,507438.0,1,375477.0,8,21840.0,0,0.0,9,21840.0,0,0.0,9,20812.0,2,781635.0,6072,26.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Semanal
112,12198,11796,1,8,249525.0,0,0.0,8,249525.0,0,0.0,8,249525.0,0,0.0,8,249525.0,0,0.0,8,249525.0,0,0.0,10,249525.0,0,0.0,11,7187.0,1,25665.0,10,2100.0,0,0.0,5766,60.0,KONFIO,Pagos Fijos,Préstamo Personal ,Mensual
113,13310,9269,1,12,75766.0,0,0.0,12,75766.0,0,0.0,12,75766.0,0,0.0,12,75766.0,0,0.0,12,75766.0,0,0.0,13,144940.0,0,0.0,12,144940.0,0,0.0,17,144940.0,0,0.0,5363,36.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
114,79,2099,0,2,4273.0,0,0.0,2,4273.0,0,0.0,2,4273.0,0,0.0,2,4273.0,0,0.0,2,4273.0,0,0.0,4,4273.0,0,0.0,3,4273.0,0,0.0,4,4273.0,0,0.0,1968,900.0,BANCO,Pagos Fijos,Aparatos - Muebles,Mensual
115,4628,124,0,9,86736.0,0,0.0,9,86736.0,0,0.0,9,86736.0,0,0.0,9,86736.0,0,0.0,9,86736.0,3,1674250.3125,14,86736.0,1,1092645.375,8,66547.0,0,0.0,12,63214.0,2,39950.0,3924,37.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
116,6273,2820,0,13,542760.0,0,0.0,13,542760.0,0,0.0,13,542760.0,0,0.0,14,542760.0,3,6068659.1875,14,586490.0,2,2609559.0625,14,586490.0,0,0.0,14,758675.0,0,0.0,15,483930.0,0,0.0,4288,360.0,TIENDAS,Pagos Fijos,Aparatos - Muebles,Mensual
117,25330,41001,1,9,298625.0,0,0.0,9,298625.0,0,0.0,9,298625.0,0,0.0,9,298625.0,0,0.0,9,298625.0,0,0.0,10,298625.0,0,0.0,5,286904.0,0,0.0,6,286904.0,1,5198542.375,5019,360.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
118,27633,63723,1,7,1670926.0,0,0.0,7,1670926.0,0,0.0,7,1670926.0,0,0.0,7,1670926.0,0,0.0,7,1670926.0,1,81055.0625,7,1670926.0,0,0.0,6,1656777.0,0,0.0,5,1622499.0,0,0.0,2245,36.0,BANCO,Revolvente,Línea de Crédito,Mensual
119,4323,4166,0,9,617375.0,0,0.0,9,617375.0,0,0.0,9,617375.0,0,0.0,9,617375.0,0,0.0,10,617375.0,0,0.0,11,617375.0,0,0.0,11,617375.0,0,0.0,17,617375.0,0,0.0,4477,720.0,BANCO,Revolvente,Línea de Crédito,Mensual
120,1556,1132,0,10,152517.0,0,0.0,10,152517.0,0,0.0,10,152517.0,0,0.0,10,152517.0,1,887292.0,10,152517.0,1,56005.0,10,152517.0,0,0.0,10,152517.0,1,46683.0,12,152517.0,0,0.0,9213,52.0,BANCO,Pagos Fijos,Tarjeta de Crédito,Mensual
121,807,1558,1,7,174351.0,0,0.0,7,174351.0,0,0.0,7,174351.0,0,0.0,7,174351.0,0,0.0,7,174351.0,0,0.0,6,168267.0,0,0.0,5,141022.0,0,0.0,43,132892.0,0,0.0,3307,900.0,GOBIERNO,Pagos Fijos,Préstamo Personal ,Mensual
122,4940,40585,1,15,935133.0,0,0.0,15,935133.0,0,0.0,15,935133.0,0,0.0,15,935133.0,0,0.0,15,935133.0,0,0.0,20,935133.0,0,0.0,15,933333.0,0,0.0,46,933333.0,28,6781201.0625,3304,360.0,FONDOS Y FIDEICOMISOS,Pagos Fijos,Préstamo Personal ,Mensual
123,922978,720026,1,14,23843.0,0,0.0,14,23843.0,0,0.0,14,23843.0,0,0.0,14,23843.0,0,0.0,14,23843.0,0,0.0,14,23843.0,0,0.0,14,23843.0,0,0.0,13,23407.0,0,0.0,5800,30.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
124,90508,157001,1,4,127507.0,0,0.0,5,127507.0,0,0.0,4,127507.0,0,0.0,4,127507.0,0,0.0,6,127507.0,0,0.0,6,127507.0,0,0.0,5,127507.0,0,0.0,6,54029.0,1,30.4375,2937,1.0,BANCO,Sin Límite Preestablecido,Tarjeta de Crédito,Mensual
125,109,12093,1,10,535394.0,0,0.0,10,535394.0,0,0.0,10,535394.0,0,0.0,10,535394.0,1,22828.125,12,535394.0,0,0.0,11,210846.0,0,0.0,8,95639.0,0,0.0,10,38831.0,0,0.0,5801,1000.0,TIENDAS,Pagos Fijos,Línea de Crédito,Semanal
126,856,33749,1,10,587253.0,0,0.0,12,587253.0,0,0.0,12,587253.0,0,0.0,17,587253.0,0,0.0,15,197012.0,0,0.0,12,183394.0,0,0.0,8,12789.0,0,0.0,18,12789.0,0,0.0,4923,70.0,TIENDAS,Crédito Prendario,Préstamo Personal ,Semanal
127,199026,4737,0,4,33846.0,0,0.0,4,33846.0,0,0.0,4,33846.0,0,0.0,4,33846.0,0,0.0,4,33846.0,0,0.0,4,33846.0,0,0.0,3,0.0,0,0.0,3,0.0,0,0.0,4608,65.0,TIENDAS,Pagos Fijos,Otros (Múltiples Créditos),Semanal
128,5831,44345,1,4,96760.0,0,0.0,4,96760.0,0,0.0,4,96760.0,0,0.0,4,96760.0,0,0.0,4,96760.0,0,0.0,4,96760.0,0,0.0,4,96760.0,0,0.0,5,96760.0,0,0.0,5960,1.0,BANCO,Sin Límite Preestablecido,Línea de Crédito,Mensual
129,108965,47491,1,11,311128.0,0,0.0,11,311128.0,0,0.0,11,311128.0,0,0.0,11,311128.0,0,0.0,11,311128.0,0,0.0,11,311128.0,1,98495.75,8,218264.0,0,0.0,18,182470.0,0,0.0,4574,90.0,BANCO,Pagos Fijos,Préstamo Personal ,Mensual
130,11667,29590,0,25,1869151.0,0,0.0,25,1869151.0,0,0.0,25,1869151.0,0,0.0,25,1869151.0,0,0.0,25,1869151.0,0,0.0,27,1869151.0,3,2129964.0,30,1869151.0,2,53914.0,34,1907571.0,3,102497091.6875,5183,119.0,BANCO,Pagos Fijos,Aparatos - Muebles,Mensual
131,4454,5941,1,5,153602.0,0,0.0,5,153602.0,0,0.0,5,153602.0,0,0.0,5,153602.0,1,10395.0,8,151034.0,2,20622.0,6,130770.0,0,0.0,5,130770.0,2,10353.0,5,130770.0,2,4438.0,4446,360.0,BANCO,Pagos Fijos,Préstamo Personal ,Semanal
132,23402,38609,1,8,577941.0,0,0.0,8,577941.0,0,0.0,8,577941.0,0,0.0,8,577941.0,0,0.0,9,577941.0,0,0.0,9,577941.0,0,0.0,8,577941.0,0,0.0,10,577941.0,2,4382.5,5895,72.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
133,12264,30683,1,8,206471.0,0,0.0,8,206471.0,0,0.0,8,206471.0,0,0.0,8,206471.0,0,0.0,8,206471.0,0,0.0,8,206471.0,0,0.0,4,175948.0,0,0.0,3,12164.0,0,0.0,1038,48.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
134,12311,15550,0,6,187548.0,0,0.0,6,187548.0,0,0.0,6,187548.0,0,0.0,6,187548.0,0,0.0,6,187548.0,0,0.0,6,187548.0,0,0.0,6,187548.0,1,10338523.0,6,173327.0,3,58244804.3125,4859,36.0,FONDOS Y FIDEICOMISOS,Revolvente,Tarjeta de Crédito,Mensual
135,833,5111,0,3,31085.0,0,0.0,3,31085.0,0,0.0,3,31085.0,0,0.0,3,31085.0,0,0.0,3,31085.0,0,0.0,2,846.0,2,334751.625,2,846.0,0,0.0,3,846.0,0,0.0,2494,16.0,TIENDAS,Pagos Fijos,Línea de Crédito,Mensual
136,86275,16184,1,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,2,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1,2101496.3125,1753,1.0,FINANCIERA,Sin Límite Preestablecido,Préstamo Personal ,Mensual
137,15422,12719,0,4,180319.0,0,0.0,4,180319.0,0,0.0,4,180319.0,0,0.0,4,180319.0,0,0.0,4,180319.0,0,0.0,2,3173.0,1,1255516.4375,2,3173.0,0,0.0,2,3173.0,0,0.0,4419,60.0,TIENDAS,Sin Límite Preestablecido,Aparatos - Muebles,Mensual
138,32130,289108,0,7,56797.0,0,0.0,7,56797.0,0,0.0,7,56797.0,0,0.0,7,56797.0,0,0.0,7,56797.0,0,0.0,7,56797.0,3,3793060.375,7,56797.0,0,0.0,12,56797.0,1,7796292.0,9547,70.0,BANCO,Pagos Fijos,Préstamo Personal ,Mensual
139,60264,8562,1,6,59741.0,0,0.0,6,59741.0,0,0.0,6,59741.0,0,0.0,6,59741.0,0,0.0,6,59741.0,0,0.0,6,59741.0,0,0.0,3,16305.0,0,0.0,7,16305.0,0,0.0,3236,72.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
140,156937,190799,1,8,535411.0,0,0.0,8,535411.0,0,0.0,8,535411.0,0,0.0,8,535411.0,0,0.0,8,535411.0,0,0.0,10,535411.0,0,0.0,4,76134.0,0,0.0,2,0.0,0,0.0,2550,119.0,BANCO,Pagos Fijos,Préstamo Personal ,Mensual
141,30401,27958,1,11,455859.0,0,0.0,11,455859.0,0,0.0,11,455859.0,0,0.0,11,455859.0,0,0.0,11,455859.0,0,0.0,11,455859.0,0,0.0,11,455859.0,0,0.0,15,455859.0,0,0.0,4901,0.0,BANCO,Revolvente,Línea de Crédito,Mensual
142,2391,6920,1,5,505287.0,0,0.0,5,505287.0,0,0.0,4,502703.0,0,0.0,4,502703.0,0,0.0,4,502703.0,0,0.0,1,15522.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,388,72.0,BANCO,Revolvente,Línea de Crédito,Mensual
143,1500,1700,0,4,16618.0,0,0.0,4,16618.0,0,0.0,4,16618.0,0,0.0,4,16618.0,0,0.0,7,11887.0,2,253464.5,10,205.0,2,91768.625,16,205.0,3,38285.0,13,205.0,8,199623.0,1920,100.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Semanal
144,159195,22822,0,6,162515.0,0,0.0,6,162515.0,0,0.0,6,162515.0,0,0.0,6,162515.0,0,0.0,6,162515.0,0,0.0,6,162515.0,0,0.0,7,169285.0,1,8662390.75,13,228685.0,0,0.0,3094,75.0,BANCO,Pagos Fijos,Préstamo Personal ,Mensual
145,7954,5355,1,8,104858.0,0,0.0,8,104858.0,0,0.0,8,104858.0,0,0.0,8,104858.0,0,0.0,10,104858.0,0,0.0,5,95231.0,0,0.0,5,95231.0,0,0.0,4,94626.0,1,59140.0625,3334,23.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
146,743802,307035,0,3,335182.0,0,0.0,3,335182.0,0,0.0,3,335182.0,0,0.0,3,335182.0,0,0.0,3,335182.0,0,0.0,3,335182.0,0,0.0,3,335182.0,0,0.0,3,335182.0,0,0.0,3861,360.0,BANCO,Revolvente,Préstamo Personal ,Mensual
147,1171,4561,1,5,40590.0,0,0.0,6,40590.0,0,0.0,6,40590.0,0,0.0,7,40590.0,0,0.0,6,36227.0,0,0.0,8,36227.0,0,0.0,8,36227.0,0,0.0,17,13346.0,0,0.0,3196,72.0,BANCO,Pagos Fijos,Tarjeta de Crédito,Mensual
148,116832,2668,1,5,59999.0,0,0.0,5,59999.0,0,0.0,5,59999.0,0,0.0,5,59999.0,0,0.0,4,47591.0,0,0.0,2,1055.0,0,0.0,1,735.0,0,0.0,1,735.0,1,290830.3125,2063,24.0,BANCO,Sin Límite Preestablecido,Tarjeta de Crédito,Mensual
149,138309,60933,1,6,11851.0,0,0.0,6,11851.0,0,0.0,6,11851.0,0,0.0,6,11851.0,0,0.0,6,11851.0,1,31920.0,6,11851.0,0,0.0,5,11851.0,0,0.0,6,1695.0,0,0.0,3925,72.0,TIENDAS,Pagos Fijos,Aparatos - Muebles,Mensual
150,732,509,0,4,59190.0,0,0.0,4,59190.0,0,0.0,4,59190.0,1,9268489035.0,4,59190.0,1,5301816.8125,4,59190.0,1,22341.125,4,59190.0,0,0.0,4,59190.0,0,0.0,5,45791.0,0,0.0,3787,3.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
151,3721,67030,1,16,1854143.0,0,0.0,16,1854143.0,0,0.0,16,1854143.0,0,0.0,16,1854143.0,0,0.0,16,1854143.0,0,0.0,17,1854143.0,1,13514.25,20,1854143.0,0,0.0,22,1677820.0,0,0.0,3258,900.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
152,5003,19406,0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1648,0.0,TIENDAS,Revolvente,Línea de Crédito,Mensual
153,17720,30209,0,4,22962.0,0,0.0,4,22962.0,0,0.0,4,22962.0,0,0.0,4,22962.0,1,1007420.375,4,22962.0,0,0.0,4,22962.0,0,0.0,1,17870.0,0,0.0,4,17870.0,0,0.0,2406,72.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
154,974,17289,0,12,115359.0,0,0.0,12,115359.0,0,0.0,12,115359.0,0,0.0,12,115359.0,0,0.0,12,115359.0,0,0.0,16,115359.0,4,4923251.75,36,92871.0,0,0.0,41,17592.0,1,285625.5,6008,104.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
155,57,7874,1,17,1560080.0,0,0.0,17,1560080.0,0,0.0,17,1560080.0,0,0.0,17,1560080.0,0,0.0,17,1560080.0,0,0.0,13,1019496.0,0,0.0,13,808213.0,0,0.0,16,370774.0,2,87799890.75,7550,900.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
156,9183,7332,0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,2,0.0,0,0.0,2,0.0,1,20500021.5,2,0.0,0,0.0,3,0.0,0,0.0,6126,1.0,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),Mensual
157,51584,234323,1,26,1158751.0,0,0.0,26,1158751.0,0,0.0,26,1158751.0,0,0.0,26,1158751.0,0,0.0,26,1158751.0,0,0.0,25,1153020.0,0,0.0,13,817224.0,0,0.0,14,718787.0,0,0.0,5054,450.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
158,98426,94540,0,7,265097.0,0,0.0,7,265097.0,0,0.0,7,265097.0,0,0.0,7,265097.0,1,339895.5625,7,265097.0,2,1333071.1875,7,265097.0,0,0.0,7,257521.0,0,0.0,7,257521.0,0,0.0,2969,360.0,BANCO,Pagos Fijos,Aparatos - Muebles,Mensual
159,15188,4,0,25,1130872.0,0,0.0,25,1130872.0,0,0.0,25,1130872.0,0,0.0,25,1130872.0,0,0.0,25,1130872.0,0,0.0,30,1130872.0,1,5978.0,25,752510.0,0,0.0,22,668304.0,2,99180.0,6178,360.0,FINANCIERA,Pagos Fijos,Línea de Crédito,Quincenal
160,22139,160,1,5,237256.0,0,0.0,3,52925.0,0,0.0,3,52925.0,1,52890.0,3,52925.0,0,0.0,3,39844.0,0,0.0,2,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,2679,143.0,BANCO,Pagos Fijos,Préstamo Personal ,Quincenal
161,39221,144662,1,21,1704261.0,0,0.0,21,1704261.0,0,0.0,21,1704261.0,0,0.0,21,1704261.0,0,0.0,21,1704261.0,0,0.0,21,1596585.0,0,0.0,23,1555809.0,0,0.0,23,434618.0,0,0.0,2864,95.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
162,58423,3845,0,3,311.0,0,0.0,3,311.0,0,0.0,3,311.0,0,0.0,3,311.0,0,0.0,4,311.0,0,0.0,5,311.0,1,420585.375,5,311.0,0,0.0,5,311.0,0,0.0,2163,18.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
163,16667,169955,1,18,4282596.0,0,0.0,18,4282596.0,0,0.0,18,4282596.0,0,0.0,18,4282596.0,0,0.0,19,4282596.0,0,0.0,18,2558758.0,0,0.0,17,2179181.0,0,0.0,18,1636223.0,0,0.0,3124,120.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
164,3023,3067,0,9,692740.0,0,0.0,9,692740.0,0,0.0,9,692740.0,0,0.0,9,692740.0,0,0.0,9,692740.0,0,0.0,8,692740.0,0,0.0,10,692740.0,0,0.0,12,692740.0,2,4932640.375,6920,36.0,COMUNICACIONES,Pagos Fijos,Línea de Crédito,Mensual
165,1321,2414,0,9,87280.0,0,0.0,9,37138.0,0,0.0,9,37138.0,0,0.0,9,37138.0,1,5824.0,11,33753.0,1,44128.0,10,18486.0,2,15694.0,10,12521.0,3,21280.0,12,0.0,0,0.0,1709,102.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Catorcenal
166,4038,2485,0,4,19396.0,0,0.0,4,19396.0,0,0.0,4,19396.0,0,0.0,4,19396.0,0,0.0,4,19396.0,1,1253142.3125,4,19396.0,0,0.0,4,19396.0,0,0.0,9,19396.0,1,6598536.0,4233,1.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
167,6168,15493,0,15,176803.0,0,0.0,15,176803.0,0,0.0,15,176803.0,0,0.0,15,176803.0,0,0.0,15,176803.0,4,6271920.8125,14,175803.0,0,0.0,13,175505.0,1,623999.1875,17,173515.0,3,829482.75,5989,120.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Mensual
168,213606,12744,0,11,550398.0,0,0.0,11,550398.0,0,0.0,11,550398.0,0,0.0,11,550398.0,2,35182855972.0625,11,550398.0,0,0.0,10,550089.0,0,0.0,10,550089.0,0,0.0,11,550089.0,0,0.0,6505,360.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
169,50765,74092,0,4,422117.0,0,0.0,4,422117.0,0,0.0,4,422117.0,0,0.0,4,422117.0,1,348996.375,4,422117.0,1,37938517.5,5,422117.0,0,0.0,6,422117.0,0,0.0,12,422117.0,1,15656404725.0,2651,360.0,BANCO,Pagos Fijos,Compra de Automóvil,Mensual
170,5047,12438,0,12,3179766.0,0,0.0,12,3179766.0,0,0.0,12,3179766.0,0,0.0,12,3179766.0,0,0.0,13,3179766.0,0,0.0,13,3179766.0,0,0.0,15,3179766.0,0,0.0,16,3179766.0,0,0.0,4110,180.0,BANCO,Revolvente,Línea de Crédito,Mensual
171,12354,5064,0,8,602152.0,0,0.0,8,602152.0,0,0.0,8,602152.0,1,62366079555.0,7,601152.0,0,0.0,7,601152.0,0,0.0,8,601152.0,0,0.0,8,601152.0,0,0.0,16,435225.0,1,732508.875,6758,180.0,BANCO,Pagos Fijos,Tarjeta de Crédito,Mensual
172,4290,905,1,6,313693.0,0,0.0,6,313693.0,0,0.0,6,313693.0,0,0.0,5,313693.0,0,0.0,5,313693.0,0,0.0,4,274104.0,0,0.0,3,268966.0,0,0.0,3,268966.0,0,0.0,4078,159.0,BANCO,Pagos Fijos,Tarjeta de Crédito,Mensual
173,89614,84411,1,6,116454.0,0,0.0,6,116454.0,0,0.0,6,116454.0,0,0.0,6,116454.0,0,0.0,7,116454.0,1,114475.4375,6,39470.0,0,0.0,3,5832.0,0,0.0,4,5832.0,0,0.0,2749,120.0,BANCO,Pagos Fijos,Línea de Crédito,Mensual
174,19371,21507,1,14,579682.0,0,0.0,14,579682.0,0,0.0,14,579682.0,0,0.0,14,579682.0,0,0.0,16,398852.0,0,0.0,16,197607.0,0,0.0,13,101277.0,0,0.0,23,101277.0,0,0.0,24898,90.0,BANCO,Revolvente,Línea de Crédito,Mensual
